median.0	median.1	median.2	sd.0	sd.1	sd.2
-0.0535464903646154	-0.0263574050153691	0.0179093164800352	0.054711359117889	0.0407071204692023	0.0326158784846447
-2.44923755454545	-0.356870227295082	0.108642492769042	0.23536444675064	0.0906957603218975	0.0941974583187495
-0.0252435575571429	-0.018288348070219	0.0142344562535593	0.0488144412835445	0.0554268631795028	0.050907085443455
-4.31990562	-0.574367740588235	0.0596909477114674	0.556986616571455	0.123298040339376	0.0917548607442281
-3.97514118	-0.296036453826772	0.108918567897078	0.353809201457361	0.0765333024313419	0.0548411413613923
-0.158074631818182	-0.0153274253277395	0.0402525683286047	0.0909603590674442	0.0641553138801465	0.0625603922942394
-0.043127112	0.000538383340673575	0.0206377210263158	0.00784513053416258	0.0287675215623923	0.0289181946972799
-3.50036983829787	-0.278009563144279	0.232213247379798	0.573830813177313	0.104419590465058	0.0771738475633372
-0.447724998888889	-0.0453097002687179	0.0447133820645847	0.0753794046709966	0.0997136492344465	0.0416284082040171
-0.0117697126875	-0.000295674901944979	0.00329815947222222	0.0150401665026069	0.0212454818474654	0.0223924186813682
-0.0452790380080882	-0.0344449090264881	0.0346521994047131	0.0674892317892263	0.0642642626767532	0.0541703100440278
-3.78287718157895	-0.24656161404065	0.0914354091156766	0.300624398449437	0.0538974359338444	0.0556294952079563
-0.00339596474643137	0.000307314920795455	0.0025139355245	0.0233866535389348	0.0218706487023873	0.0293938403070311
-0.032347278313433	0.0134935694914122	0.0369110830125	0.0660426577070774	0.0354899136561764	0.0434896220419133
-0.00150424616	-0.00462856376016667	0.00160706625882671	0.0438972977810135	0.0469455152986225	0.0415287369939948
-3.15639235769231	-0.48145252202451	0.115540875931208	0.392453403291958	0.112620919489827	0.0748587901592807
-3.97192704285714	-0.390581590485437	0.0930486754902752	0.457901664855367	0.112173253028127	0.0971605826286905
-1.812840258485	-0.0516625932794355	0.113189124878095	0.244353644343982	0.0646676277202964	0.0589529198193293
-0.0161219315929412	0.00169040587627063	0.0144891295084444	0.0501382472112701	0.0352312175117717	0.0417653969538214
-3.895245228	-0.283121639364706	0.144142266564402	0.401504439196658	0.100372125091236	0.0830411992718485
-4.121865044	-0.273943756384892	0.120614801645922	0.352186597708858	0.0578959385542651	0.0709448076540245
-3.11622497073171	-0.308705311564974	0.21974496703066	0.254286971838979	0.0852630171581451	0.0564199663179965
-0.021093162271397	0.0254746473095954	0.0581048313843478	0.0431288233329361	0.0432187905112945	0.0725704931710773
-0.01635613225	-0.0417322170368874	0.0130318043720848	0.036646653231361	0.132596748966215	0.0513990837218984
-0.0473551377176667	0.0397619718457386	0.07364850762	0.0734571223639391	0.0589507061139742	0.0988168523014322
-3.60857789598148	-0.350584099871795	0.17231267291126	0.844164819993081	0.104516315602015	0.0786182842462259
-2.69875158333333	-0.49603266	0.15212470894381	0.333417655004017	0.166778853816073	0.152376537392154
-3.47513245384615	-0.377916363616667	0.118210150203994	0.391213431026478	0.111883872267945	0.0963190538400539
-0.00376127933809524	-0.000268177716420876	0.00215862431427419	0.0545411492595381	0.0467245692298296	0.0446662829838785
-0.388262921	-0.063780899035494	0.088620245399734	0.159629767703878	0.114614940850187	0.0782122749072609
-0.2427581165	-0.00416000771871212	0.03721605562	0.201467081115869	0.0410903901726379	0.032013427603047
-3.50329239565217	-0.28245182045509	0.150851929769608	0.377828480779162	0.0904885737872332	0.0926396960045764
-3.34165653970588	-0.294545981203593	0.170507912571429	0.355655055102095	0.0644234565090573	0.054768634615454
-0.196279102382353	-0.112138590511976	0.0792661020473469	0.156590328190383	0.0594280341297626	0.0479208404069272
-3.71233432222222	-0.26310490737931	0.107089088489519	0.345963280592452	0.0718621759954508	0.0699793826188732
-0.015078486862621	0.013357572440436	0.027009147302381	0.0467942210493257	0.0379187112475063	0.0350411072246936
-0.60070841	-0.0548823824227213	0.137707743075188	0.17858304463308	0.100625137651388	0.0540397575142788
-0.1690782325	-0.00102599266607029	0.0205902139440678	0.191612543051	0.0417777881182516	0.0506098052338913
-2.99772110555556	-0.353939214358289	0.238894603315315	0.305437645750818	0.0970199094485424	0.0696457280842679
-0.443245517069767	-0.0754863105593909	0.139767843211359	0.133992892897953	0.0668702315622711	0.0613011567052535
-0.691818800615385	-0.10072591314173	0.193776406802041	0.147309391061462	0.113528980184251	0.084281831331794
-3.10680324615385	-0.3336106154	0.121392971407639	0.519304285704205	0.180558239846292	0.107427137942389
-0.253348830307692	-0.0211912377252424	0.070861254546875	0.0823900293545056	0.0312521894880238	0.0384288803305545
-0.5086109425	-0.0874171360636475	0.120752537132979	0.0710187716831427	0.108385850799376	0.0476839721066455
-3.05359028333333	-0.287970823075655	0.126964424762952	0.31551784422198	0.123098254437844	0.0708455157923975
-3.33562673636364	-0.436385611081481	0.151689883596667	0.322044588301857	0.104678529561954	0.0714819650943308
-4.18124606477273	-0.184005942220779	0.259675768299213	0.46156936570608	0.111910985777187	0.0759158785628044
-0.00171866418518519	0.000155693185078431	-0.00140451766458282	0.0481640800147392	0.0403005041600092	0.0413088162316277
-0.0206429394833333	-0.00619234161709924	0.00614931722074074	0.0983030735903054	0.0358441162331478	0.0390190492118991
-2.84996344666667	-0.398300261007752	0.130288992321169	0.402644637531148	0.127945682032191	0.089433193464795
-0.0105589581592976	0.0054939690105102	0.00745111994948718	0.0369411765193627	0.0330713697143066	0.0413130999137056
-3.50570663571429	-0.424625343307692	0.15330668765814	0.44122539940627	0.109716314047542	0.108740169434918
-0.0311719222407407	-0.0340282423493103	0.0205084292834234	0.0604573870271446	0.0895880191161338	0.0831841152377977
-0.88796991754717	-0.121025361970588	0.177442814779894	0.471887207244432	0.111728034925245	0.0703297955434408
0.03566270725	-0.0121364077108929	0.00767299530388215	0.0898094486152496	0.0980848557289859	0.0851035470931366
-0.0199174405401563	0.00491820689335632	0.0224036746803571	0.0625808944689661	0.047381773642848	0.0595266357830184
-2.52818637836735	-0.107551867695959	0.321159780219136	0.548946545545966	0.115926817492723	0.088852752995571
0.000104596191666666	-0.000389994401300813	0.00190488474368548	0.0290024158285859	0.0277767115459452	0.0294864296851264
-3.94803712	-0.29809961234375	0.0374201370738005	0.464734090548572	0.117098093307051	0.123171305249438
-0.180743356666667	-0.00421749966262599	0.0297886378436923	0.0195973393588679	0.0299470688538572	0.0448187364397152
-0.0266650802421053	-0.0328866664361574	0.0124647509173742	0.0966391614772316	0.0761176972391243	0.0625739081266945
-0.230266936111111	-0.0781316322613333	0.0366600507688406	0.192915117098127	0.109833285249365	0.0993635352172775
-0.033297623952	-0.0226234561318043	0.0111284044030465	0.0360100709342257	0.0526125124197874	0.0444589885136669
-0.383660911157895	-0.0289628252823108	0.174387080457983	0.16546221032163	0.04870790225209	0.125229790725307
-3.72617076	-0.328545091454545	0.0939663018901227	0.337694275745685	0.0976730658436841	0.0964010612372542
-3.28790906785714	-0.330592200142857	0.188343081436	0.351367119899973	0.114095322683315	0.0920045662576654
0.00130471363888889	-0.011452559825787	0.0061273498552439	0.0277625398000435	0.0343083812264944	0.034662484326972
0.00211354292222222	-0.0124800680916216	0.00666015722243077	0.030768414630408	0.0349851831477221	0.034325901887317
-2.8044262	-0.358814223035088	0.110481705279692	0.2326554324516	0.120855754175257	0.0918350701221241
-3.11662538666667	-0.214389842079167	0.0666966142137097	0.436489787623415	0.0465868544613731	0.0510528223180966
-3.65947838666667	-0.288981744	0.0955471869619355	0.305731745991271	0.0746499253907098	0.0648402763926147
-0.0143245567275879	0.0124344489960101	0.0160673633693878	0.0547152060321978	0.0509168905043881	0.0508074018304283
-4.03887561818182	-0.272937625662252	0.133365064135531	0.607267948929933	0.0825470706122349	0.0829378203339338
-3.24990144	-0.346562328046875	0.117833560528084	0.277585588983583	0.0795157550177938	0.0628259065620229
-3.45138472272727	-0.236694261786685	0.139350185204382	0.348328853538786	0.14458301608152	0.0920921857073427
-0.11623781039237	-0.00416174945583045	0.0507563112913223	0.113835347801092	0.034411725327029	0.017447796483503
-3.50848004444444	-0.4382178975	0.13529105444118	0.30092968058461	0.172481425310208	0.143900631737392
-2.15244281111111	-0.395027827739844	0.12242201306399	0.229962763962019	0.179147203460945	0.0780766289126373
-0.327177370969697	-0.0169841930073202	0.0518928540964744	0.129736100080406	0.0456087321934623	0.026826835113359
-0.4571571646875	-0.0441645731214886	0.0948556569538168	0.163159647168871	0.101446011144647	0.045766795893444
-0.01213564670625	-0.00804565441003086	0.00788071024773134	0.0599788398766889	0.0409067281382664	0.0400519076978945
0.003932288625	-0.0110244904226804	0.00322481818997059	0.0553186004172013	0.0432527567523289	0.0460561157054854
-2.95864174	-0.420522623566204	0.109668156952081	0.274738642631238	0.13753797080448	0.116868755515794
-0.12461561178	-0.0862326050209581	0.0618028469266393	0.185191599822026	0.092307478032067	0.0787886470508905
-3.20983999857143	-0.246144661098802	0.15246734953373	0.265823211768477	0.0818163165473112	0.0914187743401768
-0.48992125	-0.0215612595575481	0.0261372566522078	0.0748643884236558	0.0377069368345826	0.0300307235845039
-3.2515801962963	-0.374553626598901	0.204066264444068	0.327336729833394	0.138931785442064	0.100296904778282
-3.92851542222222	-0.312478616588235	0.0604700995305413	0.327967576138308	0.0660371275343796	0.123652042583089
-0.0213610775133333	-0.00168158529335547	0.00825909166580175	0.0433399133627587	0.0391933287600088	0.0452617059853863
-0.66309485	-0.0357572371528972	0.036838546249345	0.0602015864259822	0.0674964118023028	0.0564478703969463
-1.161806831575	-0.245793154934659	0.122608888493755	0.734821068741943	0.180786436973292	0.158240391908247
-3.86007415	-0.335086532692308	0.0875060085110241	0.355234292645814	0.0847380928886147	0.06904472822615
-3.25509804722222	-0.281386710640152	0.108056491841441	0.352238439053248	0.105923293084032	0.0686197106054237
-3.64926778333333	-0.293419540421875	0.0908632873705663	0.319661625822717	0.0970547960966481	0.090508929397156
-0.0469329168343085	0.0299543773959183	0.0635332440338235	0.132332621802663	0.121234933819694	0.06851187649374
-0.0600192830896277	0.0502665470555172	0.0809098344982	0.128351219737535	0.121450971260872	0.079150076561966
-0.0298493680714286	-0.0110208030315152	0.00549616276765188	0.0345314685538552	0.0444132934738817	0.0424610830642781
-3.98231521818182	-0.384512876542056	0.0995632305134146	0.355672395688833	0.079891153912411	0.0698290461488451
-0.1733906315	-0.0243410053475733	0.0699890598555401	0.148584347085403	0.0847538091969932	0.0598143707566318
-0.0148624878879661	0.00293960457940176	-0.00460400724888889	0.0269300926968278	0.0299304343925303	0.0430017737564713
-0.118524495333333	-0.0697640235795775	0.0458908426452902	0.146572465578832	0.1069365734921	0.0755351712012122
-0.734047507272727	-0.222967840617886	0.102113479081029	0.0587805319043954	0.0966691812502714	0.100767072593266
-3.832700996	-0.294765453157609	0.204311080768396	0.405686266982108	0.106704325508453	0.0794413059008808
-1.70259075633333	-0.247520000482037	0.202412668624779	0.210315016742152	0.182048536394423	0.102917190867374
-0.130107561944444	-0.0154302348667712	0.0573208923049573	0.179073072589284	0.0709770781712979	0.0575118224584213
-0.00203710997419355	-0.0112506315699781	0.00514490829562094	0.0475207892831152	0.0445793032397643	0.0438200705448651
-3.51820294193548	-0.402649687712418	0.183600254020153	0.452333677707473	0.180674624513546	0.144928644089179
-0.00578250020821429	-0.00488799227586765	0.00402414945201613	0.0476095770359817	0.0396252360682812	0.0424047330608643
-2.48166638888889	-0.198031350897436	0.103744830148473	0.32567044000761	0.0675314083987646	0.0682854925165269
-2.16334918115385	-0.314393006909091	0.0965905439308049	0.231894319992199	0.0950702706280922	0.133129984822541
-3.4117669625	-0.284041276590746	0.183754005952083	0.350643553839764	0.126485741665396	0.0820578402798335
-3.81323582941176	-0.356781561864286	0.144045709064706	0.478567793519268	0.115430163958776	0.0798092721158673
-0.0679393034821429	-0.00450527470348083	0.0220169615147253	0.0823089943848996	0.0405563133208633	0.0402541568026
-0.226419766288333	-0.000538106178232558	0.0028465614488722	0.293332292895599	0.0237188632984647	0.0249712541241507
-0.020922465185	-0.0100696832770323	0.0085152744733871	0.0209780534875921	0.0386046520478973	0.0341912525618816
-0.0491837091442105	-0.0167320367849733	0.0122307091856884	0.0448444424207852	0.0480289517074556	0.0441238416216011
-2.83297523684211	-0.372935796657609	0.212178739486364	0.4559001389133	0.22731359401467	0.135814671322918
-0.0892915639473684	-0.0615121581214286	0.0336475138795105	0.0911454292143977	0.0472938954802285	0.0492969839802259
-0.0073353449252	-0.00670987824376	0.0125919745805578	0.0419721169042753	0.0564992520602742	0.0437897355418699
0.0044626930025641	0.00338685694465986	0.00548584279445	0.037081057710444	0.0404132779551921	0.0328197327474696
0.00354647174102564	0.00164678518884354	0.00567170273175769	0.04381534903448	0.0439604862383196	0.0349678937102631
0.0103938313038889	0.00520137132864865	0.00125632939623744	0.0369739015400202	0.0404734175113742	0.0338740970521378
-3.15521697321429	-0.205623147756098	0.209293015717391	0.335095898927018	0.0777831030096787	0.0541543584678267
-0.2446300765	-0.0578737215977005	0.0346110759782549	0.15309095395694	0.0591970777199166	0.0436085871460256
-2.47436734459459	-0.109708166768519	0.140596169179487	0.345706477620925	0.0337411883302692	0.0506277327467487
-3.14069777364865	-0.186833000781395	0.242000214496795	0.314077447244744	0.044917950609147	0.0639023370988033
-3.90571541621622	-0.125429421440787	0.243421453464567	0.499658472577808	0.113452415546548	0.0536244082473411
-3.12938929594595	-0.336268613329863	0.383170536993464	0.454558434149296	0.179887074244321	0.125869782954991
-3.40052990608108	-0.177767875109198	0.20581994447625	0.37923594026331	0.0720359350938724	0.117688688299731
-3.14638524090909	-0.365404264013699	0.151151692019065	0.288153876166004	0.119198928119651	0.0827764833608601
-0.0180571991722821	0.017048972496	0.0320218552215385	0.0466600741851977	0.0384373575317888	0.049401536923967
-0.0809164777441936	0.0199244670684825	0.0640254654888889	0.0886390591010308	0.0623111537574639	0.0743343695686541
-3.1625682	-0.233697607312102	0.109064242130336	0.37913793864767	0.0585047580819786	0.0593316356650264
-3.68579104166667	-0.232876661006536	0.119651073326693	0.413717838115253	0.0690782732560296	0.0808474063780697
-3.17628334859583	-0.274398196294643	0.0810018732400932	0.966836820014446	0.0461859683861147	0.0485535914267915
-3.2287294375	-0.470192781811024	0.136279346635836	0.542971988331843	0.115361604281733	0.244058496870725
0.0364226879985294	-0.00321982146166292	-0.00506122650160944	0.113478827410799	0.071489045401567	0.0841615962350323
-0.00991376855421387	0.003150805711375	0.00156770346369112	0.0347883400043153	0.0303993119162708	0.0322784323423708
-0.0109680384	-0.00826824984893617	0.00646558374329365	0.0869740639968205	0.0396792750412208	0.0372295925450978
-0.159500636961224	-0.015167417149636	0.0781356139059259	0.0693720344143331	0.0568829126383459	0.0456545514293226
-0.0109727894285714	-0.00363973508553618	0.00445633645336918	0.0285994261659504	0.0312743448063825	0.0282102239949575
0.000228226550714287	-0.0126522165057471	0.00430879635686628	0.0586245557115555	0.0472867333778372	0.0430002173202284
0.00855744371328571	-0.00129296036304348	0.00174845874676722	0.066908849463654	0.0536688735456983	0.0519599306488253
-0.019239508891617	0.0117831488724044	0.00796714441481481	0.0831309538095641	0.0577813047076264	0.0574548973484564
-3.84402008258064	-0.0943584516132079	0.2241096354375	0.402481560066385	0.127475593148044	0.0445763808127293
-0.0395475939216216	0.000781115194875348	0.028609446878125	0.0730490183850047	0.0615009018827291	0.0650795200060714
0.0013933605577551	-0.00424872834228814	-0.00525045712316241	0.0320440040212578	0.0233676352337884	0.0730113979262099
-0.368539707142857	-0.175915193020134	0.0302248289285072	0.248294564405589	0.148389405881218	0.120235590398673
-0.625702903333333	-0.0915079450454794	0.177004989506849	0.0942283482368372	0.132419743816408	0.0651868173652529
-0.0158250641595564	0.0122251801622899	0.00916390973404255	0.059866150761916	0.0445184642376533	0.0427855855262834
-3.4522531	-0.219055352	0.0843592537614618	0.264751883392618	0.0512899475676979	0.0767723900015032
-0.14281344597037	-0.00831702001839552	0.0717071295056911	0.0609634790192326	0.0451089704855082	0.0409030330054063
-0.09269890118	-0.062001881744876	0.034584774212709	0.0525095591745433	0.0585662059744267	0.0457776470337826
-3.459271556	-0.275788511735537	0.102331247331773	0.278182949111595	0.0778801473235557	0.0735500024386133
-0.0265478359410714	-0.00344298398512264	0.00985646981671687	0.0269839122163599	0.0229802646297664	0.0289713496879393
-4.28759665	-0.252482131627451	0.0672111624895219	0.506477382106372	0.0782309833204205	0.0916721201885566
-2.48413798181818	-0.371786715426357	0.136375953870888	0.441017272632948	0.154634885292824	0.106754225956754
-3.95296694352941	-0.228616077065487	0.331316110888889	0.495914463631561	0.107626803308082	0.0864341017678905
-0.00494783735	-0.00197115689731311	0.00366932399602837	0.0327128173075594	0.0252131923821409	0.0265075230319512
-0.0102774565578947	-0.00234650760043478	0.00443239466116319	0.0243448010324766	0.0260704822586669	0.0231271678831818
-4.01620065526316	-0.24812445875	0.105586022224479	0.361162094679087	0.0551648100021909	0.0490763597862682
-3.71838192352941	-0.3116280509375	0.071598303423994	0.42162028834745	0.0884069476293665	0.150536204382695
-0.0164623311454261	0.0301715819464762	0.0199461386905833	0.0578356539813564	0.0434961654163511	0.0543048045910139
-4.06392065128205	-0.222338017363636	0.15045349729869	0.321954301922853	0.0725565101633575	0.0665438596002396
-0.0169549799222222	-0.0229495929962264	0.0107457190945031	0.085590639151265	0.10680096999482	0.0807699877103156
-0.942475077272727	-0.145732463938891	0.213261120778302	0.171057283000386	0.145217192645279	0.077058739710314
0.0029347022315	0.00227671141918478	-0.004100210403	0.043826571378157	0.0459301477293069	0.0380254404974578
-3.6743173275	-0.265478321311807	0.208874590263158	0.362133121017344	0.112282722013998	0.0757848005481258
-3.75153686842105	-0.262953884520548	0.109986896772143	0.458901673430011	0.0839216251197502	0.0844968531467979
-4.009329228	-0.112071054774746	0.132166007156757	0.290287950373789	0.0948141503926015	0.0502648816543276
-3.48481702575758	-0.356804293872973	0.218924797764627	0.564513763477449	0.115231333052877	0.0858674330523242
-0.2553061285	-0.0124760682714237	0.0167841947552391	0.281066243158497	0.0427098178205935	0.0462773917606344
-3.32275306578947	-0.358749833430342	0.186945203357782	0.531140343195247	0.121327373561793	0.111254984866097
-0.366432968139535	0.0177948835828773	0.265379779	0.121307699776168	0.065385850335315	0.0600503035233285
-3.54996250588235	-0.273258902417178	0.134336961925825	0.458216680982885	0.0966903681205124	0.0830483484306813
-3.97844151904762	-0.222694852445395	0.234057838360248	0.413954439900353	0.109728201817431	0.0971210539820268
-3.99255973846154	-0.447085655811966	0.1359477875425	0.371856394119922	0.143058275723133	0.115994195974626
-0.0392738419352941	-0.0189541206727329	0.02145514656652	0.0597627150447679	0.0389001712834667	0.0439747845682266
-1.71344149161765	-0.418999359315986	0.197436614475758	0.302001593382783	0.204080564281849	0.158060085583816
-2.85497965	-0.341167738021739	0.0923609268650352	0.216118636650924	0.0871734998406854	0.110004534586851
-3.677951375	-0.418844216963542	0.0960196809295353	0.335064552075339	0.0970895735225499	0.0693675989847832
-0.0266101029866667	-0.0128752510537968	0.0160716175030453	0.0312550266908684	0.0323966709737887	0.0382868945742544
-0.043565696007381	0.00206853452005935	0.00846669953023035	0.13036476602792	0.0459351842537304	0.0338156887779832
-3.32490795238095	-0.206857622407778	0.121745210938776	0.448179882661779	0.150725929700146	0.0598841417721357
-2.67413336153846	-0.332485996102941	0.12448041343266	0.556205249257662	0.106081581263246	0.0911882954116499
-0.0473772835766667	-0.015612006715799	0.0212236700339773	0.105636532301906	0.0678082741224263	0.079731836198454
-3.57567428	-0.329677421451613	0.0487331154654155	0.279849508960758	0.0663419332793587	0.0821194886882141
-0.070233709405	-0.0441946108112903	0.026253984168543	0.150079604150757	0.121283179178507	0.0876662456756748
-2.163198885	-0.465434563174603	0.159746671947433	0.741976873221341	0.150714970481109	0.129430328365468
-0.06008971557	-0.00397313529011357	0.0192781097078378	0.0695874186888133	0.0372754265459667	0.0270888190553074
-0.006749755765625	-0.00539803067805841	0.00588740128547059	0.0486821016398027	0.0354235949777128	0.0338375548462821
-3.70150383448276	-0.237546663646907	0.193553003563316	0.323645449955428	0.0799984739338359	0.065447074091666
-3.70472497741935	-0.383726839007634	0.138438386602113	0.4672000645951	0.109971771917386	0.0897283609168177
-1.46441318866667	-0.321258711176471	0.174823064943688	0.468777888483298	0.147259765470113	0.13423415162062
-0.2164881587875	-0.00862624804316817	0.128572000016429	0.121454942323186	0.0714335317333016	0.0673806908566199
-0.039646243960281	0.00815521924722426	0.0478986468782979	0.0839505988034791	0.0705278660047785	0.141945818687096
0.0218788076745455	-0.00129937601930973	-0.00437379627674699	0.0533788328868682	0.0514235219496395	0.0492959620017048
-3.96278465454545	-0.285522647807018	0.16311452420289	0.279760253732947	0.137124855279574	0.116814595550644
0.000894413472727275	-0.0257203331320231	0.0187867380480843	0.056824236882844	0.0683901112856187	0.0628639747703122
-3.07284576785714	-0.218459217458101	0.144984456536387	0.344960878944798	0.100882727956111	0.11993870498208
-4.19012848703704	-0.246842020438596	0.0803011715119016	0.320692088717006	0.0522073242088325	0.0780297925885755
-3.3156499125	-0.31865240934375	0.15144245399685	0.384694281224969	0.0880476328420909	0.0669706058119308
-0.281846788125	-0.0198082099890491	0.117701553024096	0.124269592373808	0.0511675255772913	0.0443010823692168
-4.288029075	-0.290601827931035	0.0651724584693372	0.239843920839082	0.0703680517320216	0.0931890262721168
-3.95943861111111	-0.295504071492537	0.0424645117199241	0.329728608703063	0.0670418033446844	0.0737668798642001
-0.190837851395522	0.0335161244393939	0.17533749425	0.105422773341891	0.051919237301749	0.0469225399596798
-0.000183081171428571	-0.0133923416606383	0.00819255046730769	0.05354141350509	0.0527090059038737	0.0447443966386721
-2.71593590714286	-0.446913493902985	0.157599724337749	0.204286322263884	0.152376655075102	0.157354302670865
0.0127851330638889	-0.00238650485558275	0.00356728462992958	0.0241575661366091	0.0428077789073282	0.0394931529000761
-2.06870421	-0.391962072173913	0.153916509185135	0.272346131781613	0.142142306078036	0.142344414329211
-0.614899052307692	-0.132477585714323	0.155604107587719	0.202639306057147	0.102333055219101	0.0759983862826448
-0.134818181928571	-0.00666988149942857	0.0128456754108597	0.21826491465993	0.0486374026401058	0.0428000394118378
-0.322653888916667	-0.0337650130586818	0.0345653351297154	0.255603890914038	0.0768699616687557	0.0632727757680095
-3.23070489166667	-0.332941276184066	0.196125937048291	0.319068802072586	0.110554549311785	0.0909032789858351
-0.00113097011111111	0.000432924746133721	0.00255861022295528	0.0187351472857723	0.0199961522594551	0.0204073336092083
-2.81493460588235	-0.246380692082569	0.256501867871023	0.341941948475995	0.0858045071633335	0.0768136699602057
-2.875735972	-0.199242937723881	0.281513479934211	0.32076043689267	0.237427576317269	0.0919689053708757
-1.43309522769231	-0.487729773434343	0.12289671969247	0.278022745883844	0.13367666301028	0.131302984452988
-0.13997422015	-0.00651589398514873	0.040177922129661	0.157628842499052	0.0416605713472674	0.041895271336771
-0.408218684	-0.0105606106044473	0.10029535898	0.22907475972468	0.0638024839581519	0.05988820421066
-2.76613596363636	-0.377057685163934	0.121827206567093	0.230425170957707	0.14033796168213	0.0962661442630705
-2.88227543333333	-0.357320033768116	0.125803534026983	0.419672745353111	0.118288793953096	0.101189386014552
-3.75185742222222	-0.335305793369565	0.0836828853558358	0.219686535550758	0.104226184499105	0.10945818180532
-3.5720085625	-0.341234493493151	0.13970234764311	0.355300173470715	0.0716129920569625	0.0488830213165473
